,index,value
0,Annualised return,0.03179736057991249
1,Annualised volatility,0.26607448308325965
2,Sharpe ratio,0.11938946990096941
3,Sortino ratio,0.16782011404266964
4,Adjusted sortino,0.11866674065907144
5,Skew,0.2589505450933792
6,Kurtosis,9.786964390229578
7,Max drawdown,-0.5518943331569928
8,GPR,0.02337209731456364
9,Calmar ratio,-0.006375284343583011
10,Pay-off ratio,0.8513139230584602
