,index,value
0,Annualised return,0.10128663364375312
1,Annualised volatility,0.11911036093171923
2,Sharpe ratio,0.8509168865381456
3,Sortino ratio,1.1961802001037234
4,Adjusted sortino,0.8458271310144241
5,Skew,-0.5545598282032229
6,Kurtosis,9.506232160541987
7,Max drawdown,-0.1929952929786466
8,GPR,0.16388357136692522
9,Calmar ratio,0.5116625039159439
10,Pay-off ratio,0.9437795148906584
