,index,value
0,Annualised return,0.12612791579263297
1,Annualised volatility,0.11660378537959076
2,Sharpe ratio,1.0820874340262474
3,Sortino ratio,1.5543184003906576
4,Adjusted sortino,1.0990690810392612
5,Skew,-0.3683554321256137
6,Kurtosis,5.404933606925236
7,Max drawdown,-0.19299533572877492
8,GPR,0.20466282450878923
9,Calmar ratio,0.656249284546233
10,Pay-off ratio,0.9962612388342711
