,index,value
0,Annualised return,0.07349346555482217
1,Annualised volatility,0.08728012781662742
2,Sharpe ratio,0.8419576994158342
3,Sortino ratio,1.1753870829579431
4,Adjusted sortino,0.8311241768786366
5,Skew,-0.5633767576751424
6,Kurtosis,9.700494119330076
7,Max drawdown,-0.13127462604796647
8,GPR,0.16172589122307474
9,Calmar ratio,0.5497108332032876
10,Pay-off ratio,0.9273425973798227
