,index,value
0,Annualised return,0.1255215980599612
1,Annualised volatility,0.11844815549322721
2,Sharpe ratio,1.060201557881733
3,Sortino ratio,1.5194597046013627
4,Adjusted sortino,1.0744202608633318
5,Skew,-0.3000001197870591
6,Kurtosis,3.0065004811227807
7,Max drawdown,-0.16793853708799733
8,GPR,0.1978039267465766
9,Calmar ratio,0.7486632129444788
10,Pay-off ratio,0.9770801539307326
