,index,value
0,Annualised return,0.07359424585379479
1,Annualised volatility,0.14815670257757635
2,Sharpe ratio,0.4969001104606875
3,Sortino ratio,0.7200775282160078
4,Adjusted sortino,0.5091717031815866
5,Skew,0.10799299006886477
6,Kurtosis,4.371031050746584
7,Max drawdown,-0.2658537511843547
8,GPR,0.08791607250192182
9,Calmar ratio,0.2429796815400375
10,Pay-off ratio,0.9747548744352955
