,index,value
0,Annualised return,0.056312088294284426
1,Annualised volatility,0.08259124287894246
2,Sharpe ratio,0.68235846487807
3,Sortino ratio,0.9074317101191878
4,Adjusted sortino,0.6416511156889831
5,Skew,-1.8692713642175087
6,Kurtosis,32.532515840699
7,Max drawdown,-0.1828825894094761
8,GPR,0.15747624523784234
9,Calmar ratio,0.29694280327742156
10,Pay-off ratio,0.9030673470851285
