,index,value
0,Annualised return,0.16631347888157688
1,Annualised volatility,0.1819916128316944
2,Sharpe ratio,0.9138161750726806
3,Sortino ratio,1.2541401663032363
4,Adjusted sortino,0.8868110161514428
5,Skew,-0.9170822013226053
6,Kurtosis,7.143555191014764
7,Max drawdown,-0.24668194688647327
8,GPR,0.16901816747428233
9,Calmar ratio,0.6542850787014113
10,Pay-off ratio,0.9210967888052154
