,index,value
0,Annualised return,0.06784065155773898
1,Annualised volatility,0.0478935304207293
2,Sharpe ratio,1.4168543499629662
3,Sortino ratio,2.056680164236788
4,Adjusted sortino,1.4542924908636947
5,Skew,-0.381934397515537
6,Kurtosis,3.879105490788349
7,Max drawdown,-0.06974829395128113
8,GPR,0.27468993868132335
9,Calmar ratio,0.988302346240454
10,Pay-off ratio,1.0049577769791216
