,index,value
0,Annualised return,0.12541177945703433
1,Annualised volatility,0.11658256829680877
2,Sharpe ratio,1.0762034187182703
3,Sortino ratio,1.5455066651409757
4,Adjusted sortino,1.0928382432901906
5,Skew,-0.3680488025835434
6,Kurtosis,5.4103789126463155
7,Max drawdown,-0.1929952909965812
8,GPR,0.20347878245874418
9,Calmar ratio,0.6520997106548533
10,Pay-off ratio,0.9958823217933636
