Date,SSO,UBT,UST,UGL,DIG
2007-12-19,9.41362190246582,,,,407.08099365234375
2007-12-20,9.504528045654297,,,,415.205322265625
2007-12-21,9.816774368286133,,,,435.3764343261719
2007-12-24,9.972328186035156,,,,439.9698791503906
2007-12-26,9.96656608581543,,,,451.114013671875
2007-12-27,9.707318305969238,,,,441.8072204589844
2007-12-28,9.681970596313477,,,,448.6373291015625
2007-12-31,9.540249824523926,,,,437.7730407714844
2008-01-02,9.340920448303223,,,,445.28228759765625
2008-01-03,9.337462425231934,,,,453.3905944824219
2008-01-04,8.895011901855469,,,,427.7474060058594
2008-01-07,8.871973037719727,,,,423.3537292480469
2008-01-08,8.566636085510254,,,,408.3351745605469
2008-01-09,8.759058952331543,,,,418.4007873535156
2008-01-10,8.895011901855469,,,,414.28656005859375
2008-01-11,8.729097366333008,,,,401.1854553222656
2008-01-14,8.882338523864746,,,,415.12548828125
2008-01-15,8.464090347290039,,,,386.40655517578125
2008-01-16,8.352325439453125,,,,360.6833190917969
2008-01-17,7.8891425132751465,,,,332.7234191894531
2008-01-18,7.727831840515137,,,,335.7191467285156
2008-01-22,7.560760974884033,,,,320.8204345703125
2008-01-23,7.946751117706299,,,,320.5409240722656
2008-01-24,8.06542682647705,,,,337.9959716796875
2008-01-25,7.808488368988037,,,,329.2085876464844
2008-01-28,8.094230651855469,,,,340.4723815917969
2008-01-29,8.147231101989746,,,,345.7847595214844
2008-01-30,8.04468822479248,,,,339.63360595703125
2008-01-31,8.313152313232422,,,,341.15142822265625
2008-02-01,8.581618309020996,,,,348.7405090332031
2008-02-04,8.373065948486328,,,,349.8189697265625
2008-02-05,7.9271626472473145,,,,325.1343078613281
2008-02-06,7.783137798309326,,,,314.07012939453125
2008-02-07,7.900661468505859,,,,319.9417419433594
2008-02-08,7.7773756980896,,,,330.20697021484375
2008-02-11,7.858030319213867,,,,347.1028747558594
2008-02-12,8.030858993530273,,,,347.4623718261719
2008-02-13,8.181801795959473,,,,365.31683349609375
2008-02-14,7.9962944984436035,,,,361.2426452636719
2008-02-15,8.029706001281738,,,,363.47930908203125
2008-02-19,8.099991798400879,,,,382.85162353515625
2008-02-20,8.109210968017578,,,,392.0784606933594
2008-02-21,7.96749210357666,,,,375.8217468261719
2008-02-22,8.088472366333008,,,,382.0128479003906
2008-02-25,8.284345626831055,,,,401.62469482421875
2008-02-26,8.382284164428711,,,,413.2879943847656
2008-02-27,8.36845588684082,,,,406.1783142089844
2008-02-28,8.19101619720459,,,,417.841552734375
2008-02-29,7.8626389503479,,,,392.3980712890625
2008-03-03,7.778527736663818,,,,400.3066711425781
2008-03-04,7.747419834136963,,,,388.9630126953125
2008-03-05,7.8453545570373535,,,,400.06695556640625
2008-03-06,7.511218070983887,,,,382.9316101074219
2008-03-07,7.372952461242676,,,,367.9131164550781
2008-03-10,7.158642768859863,,,,357.96728515625
2008-03-11,7.6955695152282715,,,,390.3608093261719
2008-03-12,7.553847312927246,,,,379.4964599609375
2008-03-13,7.581504821777344,,,,391.43939208984375
2008-03-14,7.3429951667785645,,,,380.05560302734375
2008-03-17,7.181686878204346,,,,355.9301452636719
2008-03-18,7.776221752166748,,,,382.2126159667969
2008-03-19,7.375256061553955,,,,344.3068542480469
2008-03-20,7.650635242462158,,,,341.5110168457031
2008-03-24,7.977861404418945,,,,354.3725891113281
2008-03-25,7.977283477783203,,,,360.6519775390625
2008-03-26,7.772883892059326,,,,375.2173767089844
2008-03-27,7.725536823272705,,,,371.2297668457031
2008-03-28,7.5765700340271,,,,368.3753356933594
2008-03-31,7.621606349945068,,,,372.8248291015625
2008-04-01,8.147037506103516,,,,385.1233825683594
2008-04-02,8.195536613464355,,,,397.50628662109375
2008-04-03,8.23711109161377,,,,397.7581787109375
2008-04-04,8.209394454956055,,,,406.3631286621094
2008-04-07,8.198997497558594,,,,408.8395690917969
2008-04-08,8.189764976501465,,,,414.5482482910156
2008-04-09,8.061583518981934,,,,419.2915954589844
2008-04-10,8.100847244262695,,,,418.703857421875
2008-04-11,7.785584449768066,,,,406.78289794921875
2008-04-14,7.713990211486816,,,,421.6002197265625
2008-04-15,7.7844343185424805,,,,429.2396545410156
2008-04-16,8.1770601272583,,,,452.4519348144531
2008-04-17,8.18514347076416,,,,453.879150390625
2008-04-18,8.379148483276367,,,,472.0964050292969
2008-04-21,8.393006324768066,,,,478.8123474121094
2008-04-22,8.307554244995117,,,,479.5260314941406
2008-04-23,8.278680801391602,,,,473.4396667480469
2008-04-24,8.344502449035645,,,,451.6964416503906
2008-04-25,8.491165161132812,,,,463.5753479003906
2008-04-28,8.498091697692871,,,,460.0913391113281
2008-04-29,8.421875,,,,444.98028564453125
2008-04-30,8.334114074707031,,,,453.96307373046875
2008-05-01,8.669001579284668,,,,431.00262451171875
2008-05-02,8.712882995605469,,,,442.7137451171875
2008-05-05,8.65283489227295,,,,453.9212646484375
2008-05-06,8.783327102661133,,,,475.11859130859375
2008-05-07,8.464607238769531,,,,468.0249938964844
