Date,SSO,UBT,UST,UGL
5/31/2017,44.31,39.83,58.92,39.47
06/01/2017,44.97,39.83,58.76,39.52
06/02/2017,45.27,40.84,59.49,40.09
06/05/2017,45.23,40.34,59.21,40.18
06/06/2017,44.97,40.76,59.64,41.05
06/07/2017,45.09,40.31,59.32,40.64
06/08/2017,45.15,40.2,59.17,40.07
06/09/2017,45,40.14,59.08,39.36
06/12/2017,44.97,40.04,59.05,39.22
6/13/2017,45.4,40.03,59.01,39.33
6/14/2017,45.32,41.17,59.66,38.87
6/15/2017,45.12,41.11,59.4,38.53
6/16/2017,45.13,41.23,59.58,38.52
6/19/2017,45.86,41.23,59.24,37.99
6/20/2017,45.27,41.84,59.54,37.81
6/21/2017,45.18,41.92,59.35,38
6/22/2017,45.14,42.01,59.43,38.18
6/23/2017,45.26,41.99,59.48,38.64
6/26/2017,45.28,42.37,59.61,37.88
6/27/2017,44.59,41.42,58.96,38.12
6/28/2017,45.33,41.13,58.81,38.23
6/29/2017,44.59,40.51,58.45,37.92
6/30/2017,44.73,40.34,58.15,37.68
07/03/2017,44.89,39.84,57.66,36.39
07/05/2017,45.05,39.92,57.86,36.71
07/06/2017,44.26,39.29,57.52,36.68
07/07/2017,44.82,38.84,57.39,35.91
07/10/2017,44.91,39.03,57.56,36.04
07/11/2017,44.82,39.03,57.7,36.15
07/12/2017,45.5,39.74,57.99,36.3
7/13/2017,45.64,39.09,57.87,36.24
7/14/2017,46.05,39.33,58.1,36.82
7/17/2017,46.06,39.47,58.17,37.16
7/18/2017,46.11,40.05,58.59,37.66
7/19/2017,46.59,40.26,58.58,37.6
7/20/2017,46.62,40.5,58.6,37.73
7/21/2017,46.56,40.85,58.66,38.38
7/24/2017,46.52,40.44,58.71,38.43
7/25/2017,46.72,39.39,58.12,38.15
7/26/2017,46.76,39.33,58.45,38.82
7/27/2017,46.67,39.15,58.3,38.71
7/28/2017,46.54,39.53,58.5,39.3
7/31/2017,46.49,39.66,58.46,39.32
08/01/2017,46.67,40.26,58.78,39.27
08/02/2017,46.71,40.36,58.7,39.09
08/03/2017,46.57,41.04,59.13,39.23
08/04/2017,46.71,40.48,58.68,38.59
08/07/2017,46.87,40.45,58.77,38.51
08/08/2017,46.67,40.17,58.6,38.74
08/09/2017,46.61,40.61,59,39.67
08/10/2017,45.34,41.31,59.26,40.23
08/11/2017,45.43,41.3,59.41,40.68
8/14/2017,46.34,41.1,59.25,40.04
8/15/2017,46.33,40.56,58.73,39.41
8/16/2017,46.48,40.9,59.07,40.01
8/17/2017,45.04,41.45,59.32,40.39
8/18/2017,44.88,41.5,59.4,40.3
8/21/2017,44.96,41.49,59.55,40.57
8/22/2017,45.85,41.27,59.24,40.19
8/23/2017,45.56,41.86,59.68,40.51
8/24/2017,45.35,41.56,59.47,40.29
8/25/2017,45.55,41.93,59.61,40.51
8/28/2017,45.57,41.82,59.63,41.82
8/29/2017,45.63,42.14,59.98,41.59
8/30/2017,46.07,42.06,59.83,41.53
8/31/2017,46.64,42.35,60.07,42.58
09/01/2017,46.78,41.64,59.75,42.64
09/05/2017,46.09,43.03,60.61,43.66
09/06/2017,46.39,42.43,60.26,43.2
09/07/2017,46.38,43.31,60.8,44.09
09/08/2017,46.25,43.1,60.67,43.97
09/11/2017,47.21,42.09,59.96,42.71
09/12/2017,47.55,41.66,59.75,42.95
9/13/2017,47.6,41.37,59.4,42.34
9/14/2017,47.57,41.69,59.5,42.68
9/15/2017,47.71,41.71,59.26,42.27
9/18/2017,47.89,41.23,59.06,41.47
9/19/2017,47.96,41.1,58.94,41.58
9/20/2017,48,40.89,58.64,40.94
9/21/2017,47.74,41.14,58.6,40.29
9/22/2017,47.76,41.25,58.78,40.65
9/25/2017,47.56,41.84,59.16,41.61
9/26/2017,47.61,41.69,59.01,40.66
9/27/2017,47.93,40.26,58.35,39.86
9/28/2017,48.04,40.03,58.38,40.01
9/29/2017,48.37,40.18,58.11,39.6
10/02/2017,48.76,40.03,58,39.08
10/03/2017,49,40.12,58.16,39.11
10/04/2017,49.12,40.04,58.16,39.33
10/05/2017,49.67,39.82,58.01,38.89
10/06/2017,49.57,39.58,57.86,39.26
10/09/2017,49.41,39.8,57.95,39.89
10/10/2017,49.65,39.94,57.99,40.1
10/11/2017,49.79,40.11,58.05,40.36
10/12/2017,49.63,40.47,58.2,40.41
10/13/2017,49.76,40.96,58.65,41.05
10/16/2017,49.9,40.97,58.46,40.44
10/17/2017,49.97,41.08,58.42,39.89
10/18/2017,50.04,40.42,58.05,39.59
10/19/2017,50.06,40.81,58.27,40.02
10/20/2017,50.58,39.76,57.71,39.54
10/23/2017,50.19,39.92,57.82,39.65
10/24/2017,50.35,39.42,57.52,39.29
10/25/2017,49.86,39.05,57.36,39.35
10/26/2017,49.97,38.81,57.36,38.67
10/27/2017,50.77,39.27,57.45,39.02
10/30/2017,50.41,39.99,57.88,39.23
10/31/2017,50.56,40.12,57.95,38.86
11/01/2017,50.7,40.4,57.87,39.17
11/02/2017,50.73,40.81,58.06,39.26
11/03/2017,51.05,41.03,58.18,38.86
11/06/2017,51.18,41.28,58.45,39.51
11/07/2017,51.17,41.62,58.49,39.22
11/08/2017,51.33,41.42,58.37,39.51
11/09/2017,50.94,41.17,58.21,39.81
11/10/2017,50.9,39.98,57.54,39.18
11/13/2017,50.98,40.18,57.7,39.24
11/14/2017,50.75,40.63,57.84,39.41
11/15/2017,50.23,41.61,58.05,39.28
11/16/2017,51.05,40.85,57.89,39.3
11/17/2017,50.77,41.45,58.01,40.23
11/20/2017,50.92,41.41,57.84,39.22
11/21/2017,51.58,41.64,57.86,39.38
11/22/2017,51.51,41.92,58.11,40.09
11/24/2017,51.73,41.66,58.08,39.86
11/27/2017,51.69,41.49,58.18,40.22
11/28/2017,52.7,41.62,58.13,40.19
11/29/2017,52.66,40.82,57.77,39.58
11/30/2017,53.53,40.56,57.4,39.06
12/01/2017,53.32,41.68,57.93,39.37
12/04/2017,53.19,41.69,57.81,39.09
12/05/2017,52.83,42.11,57.9,38.54
12/06/2017,52.83,42.44,58.1,38.36
12/07/2017,53.16,41.71,57.88,37.37
12/08/2017,53.72,41.69,57.8,37.37
12/11/2017,54.06,41.54,57.75,37
12/12/2017,54.26,41.49,57.62,37.1
12/13/2017,54.22,42.13,58.1,37.79
12/14/2017,53.78,42.49,58.13,37.66
12/15/2017,54.67,42.82,58.04,37.82
12/18/2017,55.34,42,57.74,38.2
12/19/2017,54.96,40.96,57.21,38.19
12/20/2017,54.87,39.98,56.85,38.4
12/21/2017,55.06,40.47,56.96,38.6
12/22/2017,55.04,40.6,56.95,38.93
12/26/2017,54.82,40.62,56.84,39.45
12/27/2017,54.88,41.7,57.3,39.7
12/28/2017,55.09,41.63,57.19,40.12
12/29/2017,54.72,41.79,57.41,40.67
01/02/2018,55.46,40.89,57.09,41.59
01/03/2018,56.12,41.25,57.14,41.23
01/04/2018,56.62,41.23,57.05,41.72
01/05/2018,57.33,40.96,56.82,41.68
01/08/2018,57.55,40.91,56.81,41.62
01/09/2018,57.81,39.78,56.35,41.22
01/10/2018,57.62,39.73,56.29,41.51
01/11/2018,58.43,40.03,56.42,41.7
01/12/2018,59.2,40.2,56.24,42.73
1/16/2018,58.79,40.49,56.31,42.83
1/17/2018,59.93,40.36,56.04,42.17
1/18/2018,59.72,39.6,55.74,41.92
1/19/2018,60.24,39.16,55.39,42.33
1/22/2018,61.2,39.25,55.38,42.47
1/23/2018,61.46,39.58,55.68,42.88
1/24/2018,61.43,39.15,55.47,43.96
1/25/2018,61.45,39.82,55.72,43.27
1/26/2018,62.86,39.42,55.38,43.42
1/29/2018,62.02,38.97,55.14,42.96
1/30/2018,60.71,38.49,54.83,42.55
1/31/2018,60.83,39.03,54.73,43.27
02/01/2018,60.67,37.82,54.19,43.18
02/02/2018,58.03,37.08,53.91,42.1
02/05/2018,53.32,37.83,54.6,42.41
02/06/2018,55.25,37.38,54.34,41.49
02/07/2018,54.61,36.53,53.92,41.14
02/08/2018,50.57,36.56,54.03,41.36
02/09/2018,52.11,36.05,53.94,41.07
02/12/2018,53.52,36.38,53.81,41.64
2/13/2018,53.83,36.69,53.99,42.03
2/14/2018,55.29,35.91,53.27,43.48
2/15/2018,56.66,36.13,53.36,43.57
2/16/2018,56.69,36.49,53.54,43.2
2/20/2018,56.01,36.16,53.45,42.08
2/21/2018,55.39,35.29,53.07,41.65
2/22/2018,55.52,35.51,53.26,42.13
2/23/2018,57.31,36.14,53.66,41.95
2/26/2018,58.65,36.14,53.73,42.17
2/27/2018,57.17,36.08,53.48,41.24
2/28/2018,55.92,36.55,53.67,41.15
03/01/2018,54.4,37.01,54.2,40.95
03/02/2018,54.96,36.38,53.73,41.45
03/05/2018,56.21,36.21,53.69,41.24
03/06/2018,56.49,36.24,53.62,42.33
03/07/2018,56.42,36.2,53.59,41.6
03/08/2018,56.95,36.58,53.78,41.45
03/09/2018,58.91,36.07,53.59,41.45
03/12/2018,58.8,36.54,53.83,41.57
3/13/2018,58.05,36.92,54.02,41.73
3/14/2018,57.43,37.53,54.23,41.59
3/15/2018,57.31,37.53,54.15,41.03
3/16/2018,57.42,37.24,54.17,40.88
3/19/2018,55.88,37.04,53.95,41.07
3/20/2018,56.05,36.7,53.75,40.67
3/21/2018,55.72,36.71,53.58,42.09
3/22/2018,52.96,37.39,54.18,41.77
3/23/2018,50.68,37.3,54.25,42.85
3/26/2018,53.48,37.08,53.89,43.48
3/27/2018,51.58,37.85,54.51,42.79
3/28/2018,51.32,37.99,54.47,41.55
3/29/2018,52.74,38.46,54.85,41.55
04/02/2018,50.36,38.51,54.89,42.6
04/03/2018,51.61,37.89,54.41,41.89
04/04/2018,52.77,37.76,54.36,42
04/05/2018,53.53,37.26,54.21,41.55
04/06/2018,51.17,38.02,54.6,42
04/09/2018,51.59,38.11,54.58,42.18
04/10/2018,53.25,37.96,54.35,42.56
04/11/2018,52.72,38.28,54.5,43.06
04/12/2018,53.54,37.7,54.1,42.01
4/13/2018,53.25,37.86,54.14,42.61
4/16/2018,54.11,37.84,54,42.84
4/17/2018,55.25,38.15,54.22,42.81
4/18/2018,55.34,37.46,53.81,42.85
4/19/2018,54.69,36.75,53.41,42.64
4/20/2018,53.79,36.33,53.11,42.08
4/23/2018,53.76,36.33,52.9,41.35
4/24/2018,52.33,36.01,52.82,41.77
4/25/2018,52.56,35.53,52.57,41.2
4/26/2018,53.6,36.04,52.88,40.91
4/27/2018,53.72,36.56,53.08,41.26
4/30/2018,52.85,36.75,53.19,40.72
05/01/2018,53.08,36.46,52.97,40.04
05/02/2018,52.34,36.35,53.07,40.04
05/03/2018,52.1,36.64,53.24,40.5
05/04/2018,53.44,36.75,53.25,40.61
05/07/2018,53.76,36.76,53.22,40.62
05/08/2018,53.77,36.61,53.03,40.62
05/09/2018,54.83,36.22,52.79,40.46
05/10/2018,55.83,36.72,53.02,41
05/11/2018,56.06,36.76,52.98,40.88
5/14/2018,56.19,36.52,52.79,40.53
5/15/2018,55.42,35.64,52.1,39.22
5/16/2018,55.91,35.37,51.95,39.04
5/17/2018,55.81,35.01,51.94,39.11
5/18/2018,55.54,35.64,52.31,39.17
5/21/2018,56.33,35.59,52.37,39.17
5/22/2018,56.01,35.55,52.36,39.17
5/23/2018,56.34,36.1,52.79,39.24
5/24/2018,56.11,36.6,53.01,39.92
5/25/2018,55.82,37.1,53.47,39.67
5/29/2018,54.58,38.69,54.65,39.62
5/30/2018,55.96,37.91,54.17,39.73
5/31/2018,55.18,38.03,54.09,39.73
06/01/2018,56.34,37.61,53.72,39.14
06/04/2018,56.88,37.06,53.34,39.01
06/05/2018,57.02,37.32,53.6,39.39
06/06/2018,57.94,36.67,53.17,39.38
06/07/2018,57.87,37.21,53.6,39.36
06/08/2018,58.22,37.09,53.45,39.47
06/11/2018,58.36,36.95,53.33,39.59
06/12/2018,58.55,37.02,53.24,39.31
6/13/2018,58.09,36.83,53.01,39.53
6/14/2018,58.42,37.53,53.37,39.7
6/15/2018,58.26,37.61,53.51,38.32
6/18/2018,58.02,37.52,53.63,38.19
6/19/2018,57.57,37.97,53.85,38
6/20/2018,57.67,37.16,53.33,37.65
6/21/2018,56.92,37.53,53.64,37.53
6/22/2018,57.1,37.55,53.59,37.63
6/25/2018,55.55,37.65,53.71,37.39
6/26/2018,55.78,37.75,53.78,36.99
6/27/2018,54.84,38.53,54.13,36.58
6/28/2018,55.49,38.42,54.05,36.39
6/29/2018,55.65,38.23,54.02,36.56
07/02/2018,55.91,38.2,53.98,35.88
07/03/2018,55.43,38.57,54.13,36.85
07/05/2018,56.35,38.82,54.16,36.84
07/06/2018,57.25,39.07,54.25,36.72
07/09/2018,58.31,38.57,54,36.91
07/10/2018,58.69,38.52,53.9,36.72
07/11/2018,57.88,38.84,54.1,35.96
07/12/2018,58.88,38.73,54.01,36.22
7/13/2018,58.97,39.03,54.23,35.92
7/16/2018,58.86,38.65,54.05,35.86
7/17/2018,59.38,38.51,53.89,35.06
7/18/2018,59.6,38.21,53.92,35.1
7/19/2018,59.16,38.6,54.14,34.78
7/20/2018,59.01,37.73,53.8,35.24
7/23/2018,59.22,36.84,53.26,34.92
7/24/2018,59.77,37.14,53.31,34.93
7/25/2018,60.86,36.92,53.24,35.32
7/26/2018,60.49,36.74,53.14,34.78
7/27/2018,59.69,36.87,53.27,34.82
7/30/2018,59.02,36.65,53.15,34.67
7/31/2018,59.59,37.09,53.25,34.87
08/01/2018,59.45,36.49,52.95,34.37
08/02/2018,60.01,36.6,53.11,33.96
08/03/2018,60.59,36.85,53.37,34.25
08/06/2018,61.02,36.96,53.2,33.85
08/07/2018,61.38,36.58,53.2,34.02
08/08/2018,61.32,36.63,53.2,34.24
08/09/2018,61.16,37.27,53.58,34.09
08/10/2018,60.31,37.81,54.02,34.04
8/13/2018,59.84,37.66,54.04,33.02
8/14/2018,60.62,37.42,53.86,33.1
8/15/2018,59.71,37.87,54.16,31.98
8/16/2018,60.68,37.77,54.14,31.97
8/17/2018,61.05,38,54.13,32.52
8/20/2018,61.35,38.48,54.51,32.85
8/21/2018,61.59,38.21,54.32,33.05
8/22/2018,61.55,38.45,54.53,33.17
8/23/2018,61.36,38.63,54.53,32.56
8/24/2018,62.09,38.73,54.54,33.65
8/27/2018,63.05,38.35,54.23,33.95
8/28/2018,63.12,37.85,54.1,33.44
8/29/2018,63.81,37.93,54.04,33.67
8/30/2018,63.25,38.11,54.2,33.37
8/31/2018,63.26,37.92,54.22,33.26
09/04/2018,63.07,37.44,54.02,32.95
09/05/2018,62.67,37.36,53.94,33.12
09/06/2018,62.32,37.55,54.16,33.31
09/07/2018,62.04,36.87,53.71,33.08
09/10/2018,62.25,37.15,53.69,33.04
09/11/2018,62.7,36.6,53.32,33.06
09/12/2018,62.72,36.84,53.44,33.61
9/13/2018,63.41,36.87,53.42,33.36
9/14/2018,63.44,36.55,53.23,32.93
9/17/2018,62.75,36.56,53.24,33.27
9/18/2018,63.43,35.77,52.66,33.14
9/19/2018,63.56,35.37,52.57,33.42
9/20/2018,64.55,35.64,52.63,33.63
9/21/2018,64.47,35.64,52.59,33.18
9/24/2018,64.04,35.47,52.49,33.15
9/25/2018,63.89,35.34,52.39,33.27
9/26/2018,63.43,35.72,52.41,32.91
9/27/2018,63.78,35.74,52.53,32.36
9/28/2018,63.76,35.56,52.58,32.75
10/01/2018,64.21,35.03,52.24,32.6
10/02/2018,64.14,35.48,52.5,33.38
10/03/2018,64.23,34.22,51.81,33.06
10/04/2018,63.22,33.74,51.51,33.15
10/05/2018,62.52,33.13,51.24,33.35
10/08/2018,62.43,32.95,51.26,32.56
10/09/2018,62.29,33.57,51.38,32.63
10/10/2018,58.29,33.4,51.45,32.74
10/11/2018,55.73,34.22,51.9,34.42
10/12/2018,57.3,33.96,51.76,34.1
10/15/2018,56.67,33.94,51.82,34.53
10/16/2018,59.1,34.03,51.8,34.5
10/17/2018,59.1,33.63,51.53,34.4
10/18/2018,57.42,33.63,51.67,34.47
10/19/2018,57.31,33.46,51.53,34.55
10/22/2018,56.79,33.38,51.61,34.34
10/23/2018,56.19,33.59,51.82,34.72
10/24/2018,52.81,34.1,52.35,34.88
10/25/2018,54.68,33.82,52.05,34.75
10/26/2018,52.74,34.23,52.54,34.92
10/29/2018,52.15,34.2,52.53,34.66
10/30/2018,53.68,33.71,52.28,34.31
10/31/2018,54.83,33.35,52.06,33.93
11/01/2018,55.93,33.46,52.15,34.86
11/02/2018,55.32,32.6,51.59,34.85
11/05/2018,55.9,32.84,51.64,34.72
11/06/2018,56.6,32.85,51.52,34.45
11/07/2018,58.99,32.87,51.51,34.41
11/08/2018,58.77,32.83,51.32,34.28
11/09/2018,57.7,33.3,51.69,33.49
11/12/2018,55.44,33.83,52.03,33.03
11/13/2018,55.26,33.7,52.11,33.04
11/14/2018,54.46,33.8,52.29,33.57
11/15/2018,55.6,33.74,52.37,33.68
11/16/2018,55.89,34.16,52.74,34.11
11/19/2018,54,34.34,52.86,34.23
11/20/2018,52.01,34.34,52.83,34.13
11/21/2018,52.33,34.2,52.84,34.33
11/23/2018,51.68,34.46,52.86,34.2
11/26/2018,53.27,34.26,52.79,34.16
11/27/2018,53.62,34.32,52.86,33.72
11/28/2018,56.04,33.99,52.84,33.99
11/29/2018,55.85,34.25,53.04,34.2
11/30/2018,56.55,34.38,53.36,34.08
12/03/2018,57.99,34.89,53.49,34.58
12/04/2018,54.31,36.15,53.98,34.97
12/06/2018,54.14,36.33,54.27,35.01
12/07/2018,51.56,36.46,54.56,35.54
12/10/2018,51.69,36.82,54.63,35.31
12/11/2018,51.74,36.78,54.35,35.24
12/12/2018,52.27,36.44,54.09,35.4
12/13/2018,52.23,36.28,54.09,35.23
12/14/2018,50.26,36.48,54.28,34.9
12/17/2018,48.23,36.92,54.61,35.34
12/18/2018,48.17,37.41,54.85,35.53
12/19/2018,46.71,38.38,55.25,35.11
12/20/2018,45.21,38.07,55.09,36.18
12/21/2018,43.3,37.98,55.13,35.88
12/24/2018,40.91,38.36,55.44,36.61
12/26/2018,44.92,37.41,54.59,36.5
12/27/2018,45.8,37.41,54.88,36.7
12/28/2018,45.58,37.97,55.43,37.22
12/31/2018,46.41,38.44,55.79,37.41
01/02/2019,46.47,38.73,56.08,37.37
01/03/2019,44.17,39.63,56.92,38.24
01/04/2019,47.22,38.73,56,37.41
01/07/2019,47.9,38.48,55.7,37.62
01/08/2019,48.78,38.27,55.43,37.36
01/09/2019,49.23,38.09,55.45,37.91
01/10/2019,49.61,37.64,55.41,37.45
01/11/2019,49.59,37.92,55.68,37.55
1/14/2019,49.04,37.63,55.64,37.73
1/15/2019,50.16,37.35,55.55,37.56
1/16/2019,50.35,37.42,55.43,37.81
1/17/2019,51.09,37.46,55.27,37.69
1/18/2019,52.44,37.06,54.93,37.03
1/22/2019,51.08,37.55,55.27,37.25
1/23/2019,51.22,37.5,55.26,37.16
1/24/2019,51.3,37.94,55.53,37.02
1/25/2019,52.15,37.64,55.27,38.09
1/28/2019,51.4,37.55,55.31,38.38
1/29/2019,51.21,37.9,55.61,38.78
1/30/2019,52.83,37.83,55.86,39.25
1/31/2019,53.71,38.47,56.34,39.26
02/01/2019,53.82,37.99,55.76,39.14
02/04/2019,54.58,37.69,55.56,38.78
02/05/2019,55.02,38.02,55.71,38.96
02/06/2019,54.83,38.04,55.84,38.45
02/07/2019,53.8,38.53,56.17,38.61
02/08/2019,53.91,38.9,56.28,38.89
02/11/2019,53.97,38.6,56.1,38.53
02/12/2019,55.37,38.35,55.93,38.7
2/13/2019,55.69,38.08,55.68,38.35
2/14/2019,55.42,38.45,56.15,38.73
2/15/2019,56.63,38.61,56.03,39.25
2/19/2019,56.84,38.82,56.19,40.42
2/20/2019,57.05,38.61,56.2,40.3
2/21/2019,56.63,37.92,55.88,39.35
2/22/2019,57.32,38.33,56.13,39.62
2/25/2019,57.52,38.11,56.04,39.54
2/26/2019,57.38,38.5,56.31,39.64
2/27/2019,57.34,37.63,55.94,39.11
2/28/2019,57.05,37.35,55.68,38.65
03/01/2019,57.86,36.67,55.26,37.28
03/04/2019,57.38,37.27,55.6,37.1
03/05/2019,57.22,37.43,55.63,37.17
03/06/2019,56.49,37.68,55.93,37.12
03/07/2019,55.56,38.13,56.33,37
03/08/2019,55.33,38.51,56.49,37.82
03/11/2019,56.96,38.24,56.46,37.43
03/12/2019,57.32,38.74,56.7,37.9
3/13/2019,58.1,38.57,56.63,38.41
3/14/2019,58.02,38.06,56.52,37.56
3/15/2019,58.58,38.52,56.78,37.88
3/18/2019,59.02,38.54,56.71,37.93
3/19/2019,59.04,38.38,56.67,38.14
3/20/2019,58.49,38.97,57.08,38.61
3/21/2019,59.83,39.13,56.99,38.3
3/22/2019,57.52,40.4,57.81,38.49
3/25/2019,57.45,40.5,58.13,39.07
3/26/2019,58.26,40.4,58.13,38.68
3/27/2019,57.68,41.15,58.41,38.26
3/28/2019,58.15,41.42,58.36,37.14
3/29/2019,58.9,41.31,58.18,37.24
04/01/2019,60.22,40.17,57.37,36.94
04/02/2019,60.27,40.27,57.59,37.17
04/03/2019,60.49,39.59,57.23,37.08
04/04/2019,60.77,39.79,57.29,37.26
04/05/2019,61.29,39.92,57.37,37.16
04/08/2019,61.43,39.62,57.16,37.52
04/09/2019,60.77,39.89,57.38,37.89
04/10/2019,61.17,40.06,57.64,38.08
04/11/2019,61.14,39.6,57.37,37.1
04/12/2019,61.96,39.02,56.82,37.03
4/15/2019,61.88,39.4,56.95,36.89
4/16/2019,61.94,38.77,56.63,36.2
4/17/2019,61.64,38.78,56.59,36.05
4/18/2019,61.85,39.11,56.88,36.09
4/22/2019,61.94,38.76,56.67,36.08
4/23/2019,63.07,38.91,56.86,35.91
4/24/2019,62.79,39.56,57.3,36.14
4/25/2019,62.68,39.41,57.15,36.22
4/26/2019,63.27,39.71,57.44,36.71
4/29/2019,63.43,39.27,57.19,36.37
4/30/2019,63.45,39.59,57.44,36.58
05/01/2019,62.57,39.91,57.4,36.08
05/02/2019,62.27,39.52,57.05,35.79
05/03/2019,63.44,39.73,57.2,36.22
05/06/2019,62.92,39.98,57.48,36.33
05/07/2019,60.82,40.6,57.87,36.58
05/08/2019,60.65,40.22,57.63,36.37
05/09/2019,60.25,40.55,57.92,36.54
05/10/2019,60.79,40.45,57.84,36.65
5/13/2019,57.8,41.07,58.42,37.43
5/14/2019,58.83,40.82,58.26,37.26
5/15/2019,59.47,41.32,58.65,37.23
5/16/2019,60.58,41,58.45,36.67
5/17/2019,59.82,41.23,58.51,36.13
5/20/2019,59.04,41.08,58.27,36.12
5/21/2019,60.05,40.89,58.13,35.94
5/22/2019,59.71,41.37,58.49,35.86
5/23/2019,58.24,42.29,59.16,36.42
5/24/2019,58.44,42.34,59.13,36.48
5/28/2019,57.36,42.99,59.58,36.17
5/29/2019,56.62,43.2,59.6,36.21
5/30/2019,56.86,43.95,60.05,36.69
5/31/2019,55.34,45.09,60.82,37.69
06/03/2019,55.03,45.66,61.39,38.8
06/04/2019,57.41,44.62,60.9,38.87
06/05/2019,58.4,44.06,60.95,39.01
06/06/2019,59.17,44.38,60.88,39.25
06/07/2019,60.33,45.16,61.36,39.68
06/10/2019,60.92,44.31,60.74,38.9
06/11/2019,60.87,44.4,60.76,38.81
06/12/2019,60.66,44.46,61.04,39.17
6/13/2019,61.19,44.73,61.31,39.65
6/14/2019,60.97,44.86,61.4,39.63
6/17/2019,61.07,45.07,61.37,39.57
6/18/2019,62.24,45.55,61.61,39.95
6/19/2019,62.6,45.69,61.93,40.47
6/20/2019,63.74,45.88,62.14,42.54
6/21/2019,63.58,44.92,61.63,43.1
6/24/2019,63.42,45.55,62.05,44.34
6/25/2019,62.02,45.69,62.11,44.51
6/26/2019,61.87,45.06,61.56,43.69
6/27/2019,62.34,45.64,61.9,43.62
6/28/2019,63.01,45.6,61.95,43.8
07/01/2019,64.05,45.4,61.79,42.13
07/02/2019,64.4,46.06,62.26,43.89
07/03/2019,65.39,46.66,62.49,44.11
07/05/2019,65.23,45.47,61.63,43.09
07/08/2019,64.51,45.58,61.53,42.56
07/09/2019,64.72,45.53,61.4,42.84
07/10/2019,65.27,45.02,61.51,44.17
07/11/2019,65.56,43.78,60.89,43.46
07/12/2019,66.17,43.97,61.02,43.97
7/15/2019,66.2,44.44,61.26,43.96
7/16/2019,65.75,44.14,60.97,43.21
7/17/2019,64.85,45.08,61.57,44.63
7/18/2019,65.32,45.12,61.81,45.87
7/19/2019,64.58,44.92,61.64,44.54
7/22/2019,64.89,45.01,61.64,44.5
7/23/2019,65.8,44.52,61.45,44.02
7/24/2019,66.4,44.91,61.63,44.46
7/25/2019,65.77,44.5,61.39,43.8
7/26/2019,66.64,44.73,61.39,43.94
7/29/2019,66.42,44.7,61.5,44.51
7/30/2019,66.09,44.92,61.54,44.82
7/31/2019,64.59,45.7,61.87,43.67
08/01/2019,63.44,47.49,63.22,45.72
08/02/2019,62.62,48.29,63.45,45.43
08/05/2019,58.86,50.03,64.55,46.65
08/06/2019,60.39,50.75,64.73,47.39
08/07/2019,60.43,50.89,64.72,48.8
08/08/2019,62.74,50.91,64.75,49.31
08/09/2019,61.93,50.76,64.57,48.99
08/12/2019,60.44,52.9,65.4,49.94
8/13/2019,62.25,52.6,64.9,49.24
8/14/2019,58.61,54.92,65.75,49.95
8/15/2019,58.92,56.11,66.59,50.58
8/16/2019,60.65,55.23,66.25,49.95
8/19/2019,62.11,53.7,65.62,48.74
8/20/2019,61.13,54.73,66.19,49.5
8/21/2019,62.09,54.05,65.82,49.2
8/22/2019,62.04,53.24,65.51,48.92
8/23/2019,58.84,55.06,66.47,50.83
8/26/2019,60.13,54.69,66.26,50.87
8/27/2019,59.65,56.34,66.81,51.8
8/28/2019,60.49,56.42,66.87,51.55
8/29/2019,62.04,56.01,66.62,50.77
8/30/2019,61.98,56.08,66.62,50.5
09/03/2019,61.26,56.08,66.9,51.91
09/04/2019,62.61,56.29,67.13,52.55
09/05/2019,64.25,54.33,66.05,49.99
09/06/2019,64.33,55.01,66.13,49.15
09/09/2019,64.38,53.09,65.32,48.82
09/10/2019,64.39,51.16,64.38,47.96
09/11/2019,65.27,51.07,64.22,48.58
09/12/2019,65.72,50.35,63.94,48.74
9/13/2019,65.61,48.22,62.76,47.92
9/16/2019,65.2,49.39,63.28,48.71
9/17/2019,65.51,50,63.59,48.93
9/18/2019,65.61,50.42,63.66,48.28
9/19/2019,65.57,50.68,63.65,48.66
9/20/2019,64.89,52,64.35,49.84
9/23/2019,64.91,51.99,64.51,50.38
9/24/2019,63.87,53.3,65.22,50.92
9/25/2019,64.59,51.53,64.19,49
9/26/2019,64.36,52.22,64.47,49
9/27/2019,63.65,52.49,64.65,48.46
9/30/2019,64.22,52.73,64.75,46.94
10/01/2019,62.7,53.07,65.1,47.45
10/02/2019,60.5,53.3,65.55,48.58
10/03/2019,61.42,54.26,66.25,48.95
10/04/2019,63.08,55.02,66.45,48.95
10/07/2019,62.56,54.15,66.04,48.11
10/08/2019,60.61,54.41,66.32,49.01
10/09/2019,61.71,53.78,65.93,49.03
10/10/2019,62.55,52.14,65.07,48.14
10/11/2019,63.87,50.92,64.22,47.59
10/14/2019,63.75,51.64,64.61,48
10/15/2019,64.98,50.32,63.92,47.28
10/16/2019,64.76,50.46,64.23,47.78
10/17/2019,65.1,50.25,64.12,47.93
10/18/2019,64.54,50.24,64.21,47.86
10/21/2019,65.46,49.48,63.74,47.37
10/22/2019,64.97,50.07,64.04,47.62
10/23/2019,65.36,50.16,64.07,47.89
10/24/2019,65.58,49.92,64.03,48.56
10/25/2019,66.11,49.46,63.74,48.77
10/28/2019,66.86,48.57,63.36,47.92
10/29/2019,66.79,48.74,63.43,47.66
10/30/2019,67.21,50.06,63.99,48.15
