Date,SSO,UBT,UST,UGL
2018-08-23,30.242021560668945,37.620262145996094,52.75105667114258,32.560001373291016
2018-08-24,30.604307174682617,37.722530364990234,52.76073455810547,33.650001525878906
2018-08-27,31.075027465820312,37.35728454589844,52.46084976196289,33.95000076293945
2018-08-28,31.11199378967285,36.86541748046875,52.33509063720703,33.439998626708984
2018-08-29,31.452096939086914,36.94334030151367,52.27704620361328,33.66999816894531
2018-08-30,31.176071166992188,37.11865997314453,52.431827545166016,33.369998931884766
2018-08-31,31.178537368774414,36.92873001098633,52.4511833190918,33.2599983215332
2018-09-04,31.08735466003418,36.466087341308594,52.25769805908203,32.95000076293945
2018-09-05,30.890188217163086,36.38816833496094,52.180301666259766,33.119998931884766
2018-09-06,30.715208053588867,36.57809829711914,52.393131256103516,33.310001373291016
2018-09-07,30.57966423034668,35.90604782104492,51.95780563354492,33.08000183105469
2018-09-10,30.68317222595215,36.17876434326172,51.93845748901367,33.040000915527344
2018-09-11,30.90497589111328,35.64793395996094,51.58053970336914,33.060001373291016
2018-09-12,30.914833068847656,35.87682342529297,51.696617126464844,33.61000061035156
2018-09-13,31.252471923828125,35.90604782104492,51.677276611328125,33.36000061035156
2018-09-14,31.269723892211914,35.59923553466797,51.493465423583984,32.93000030517578
2018-09-17,30.92961883544922,35.60410690307617,51.50314712524414,33.27000045776367
2018-09-18,31.2623291015625,34.83952713012695,50.942073822021484,33.13999938964844
2018-09-19,31.3264102935791,34.44993209838867,50.85500717163086,33.41999816894531
2018-09-20,31.814380645751953,34.71290588378906,50.91304016113281,33.630001068115234
2018-09-21,31.774944305419922,34.70804214477539,50.874351501464844,33.18000030517578
2018-09-24,31.56546401977539,34.54246139526367,50.777610778808594,33.150001525878906
2018-09-25,31.489063262939453,34.41584396362305,50.680870056152344,33.27000045776367
2018-09-26,31.291719436645508,34.93368148803711,50.94820022583008,32.90999984741211
2018-09-27,31.46686363220215,34.9532470703125,51.06485366821289,32.36000061035156
2018-09-28,31.456995010375977,34.77232360839844,51.113468170166016,32.75
2018-10-01,31.67654800415039,34.25398254394531,50.78294372558594,32.599998474121094
2018-10-02,31.642009735107422,34.69408416748047,51.03569030761719,33.380001068115234
2018-10-03,31.68888282775879,33.46670913696289,50.36494445800781,33.060001373291016
2018-10-04,31.1881160736084,32.99238967895508,50.07330322265625,33.150001525878906
2018-10-05,30.842756271362305,32.40069580078125,49.81083679199219,33.349998474121094
2018-10-08,30.800817489624023,32.21977615356445,49.83027267456055,32.560001373291016
2018-10-09,30.72928237915039,32.831016540527344,49.94692611694336,32.630001068115234
2018-10-10,28.75581932067871,32.664756774902344,50.014976501464844,32.7400016784668
2018-10-11,27.49527359008789,33.461822509765625,50.452430725097656,34.41999816894531
2018-10-12,28.269855499267578,33.207542419433594,50.316322326660156,34.099998474121094
2018-10-15,27.959035873413086,33.192867279052734,50.37466049194336,34.529998779296875
2018-10-16,29.15544319152832,33.28089141845703,50.3552131652832,34.5
2018-10-17,29.15544319152832,32.88479995727539,50.092742919921875,34.400001525878906
2018-10-18,28.32659149169922,32.88479995727539,50.22883224487305,34.470001220703125
2018-10-19,28.272321701049805,32.72343444824219,50.092742919921875,34.54999923706055
2018-10-22,28.018239974975586,32.645198822021484,50.17051696777344,34.34000015258789
2018-10-23,27.722219467163086,32.8505744934082,50.37466049194336,34.720001220703125
2018-10-24,26.052173614501953,33.34934616088867,50.889869689941406,34.880001068115234
2018-10-25,26.974769592285156,33.070621490478516,50.598236083984375,34.75
2018-10-26,26.01763916015625,33.47648239135742,51.0745735168457,34.91999816894531
2018-10-29,25.729021072387695,33.44715118408203,51.06485366821289,34.65999984741211
2018-10-30,26.481401443481445,32.967933654785156,50.82182693481445,34.310001373291016
2018-10-31,27.04877281188965,32.6158561706543,50.607967376708984,33.93000030517578
2018-11-01,27.591474533081055,32.71854782104492,50.695457458496094,34.86000061035156
2018-11-02,27.290523529052734,31.877479553222656,50.15107345581055,34.849998474121094
2018-11-05,27.57914161682129,32.11219024658203,50.19967269897461,34.720001220703125
2018-11-06,27.92203140258789,32.126861572265625,50.08302688598633,34.45000076293945
2018-11-07,29.10117530822754,32.146427154541016,50.07330322265625,34.40999984741211
2018-11-08,28.99510383605957,32.1024169921875,49.888607025146484,34.279998779296875
2018-11-09,28.464733123779297,32.566951751708984,50.24827575683594,33.4900016784668
2018-11-12,27.3497257232666,33.08040237426758,50.578800201416016,33.029998779296875
2018-11-13,27.263391494750977,32.958152770996094,50.65657424926758,33.040000915527344
2018-11-14,26.866230010986328,33.05595397949219,50.83155059814453,33.56999969482422
2018-11-15,27.431133270263672,32.99238967895508,50.90932083129883,33.68000030517578
2018-11-16,27.574209213256836,33.41291427612305,51.26900100708008,34.11000061035156
2018-11-19,26.641746520996094,33.57917404174805,51.38565444946289,34.22999954223633
2018-11-20,25.65748405456543,33.57917404174805,51.35648727416992,34.130001068115234
2018-11-21,25.817829132080078,33.4520378112793,51.3662109375,34.33000183105469
2018-11-23,25.497140884399414,33.701416015625,51.38565444946289,34.20000076293945
2018-11-26,26.28158950805664,33.500938415527344,51.317604064941406,34.15999984741211
2018-11-27,26.454269409179688,33.56450653076172,51.38565444946289,33.720001220703125
2018-11-28,27.645748138427734,33.23687744140625,51.3662109375,33.9900016784668
2018-11-29,27.554471969604492,33.49604797363281,51.560630798339844,34.20000076293945
2018-11-30,27.899831771850586,33.61829376220703,51.871707916259766,34.08000183105469
2018-12-03,28.610275268554688,34.117069244384766,51.998077392578125,34.58000183105469
2018-12-04,26.792224884033203,35.35422134399414,52.47441482543945,34.970001220703125
2018-12-06,26.710819244384766,35.5302619934082,52.756324768066406,35.0099983215332
2018-12-07,25.435466766357422,35.65739059448242,53.03823471069336,35.540000915527344
2018-12-10,25.502071380615234,36.00458526611328,53.106285095214844,35.310001373291016
2018-12-11,25.524274826049805,35.9703483581543,52.83409118652344,35.2400016784668
2018-12-12,25.78575897216797,35.63294219970703,52.581336975097656,35.400001525878906
2018-12-13,25.766023635864258,35.476470947265625,52.581336975097656,35.22999954223633
2018-12-14,24.79409408569336,35.67206573486328,52.76604461669922,34.900001525878906
2018-12-17,23.795026779174805,36.107269287109375,53.08683776855469,35.34000015258789
2018-12-18,23.765422821044922,36.58648681640625,53.32014846801758,35.529998779296875
2018-12-19,23.042646408081055,37.53512954711914,53.708988189697266,35.11000061035156
2018-12-20,22.305063247680664,37.23196029663086,53.5534553527832,36.18000030517578
2018-12-21,21.360267639160156,37.13904571533203,53.59233856201172,35.880001068115234
